,qw,qx,qy,qz
0,-0.7347667956208039,0.1627845326993608,-0.36325852589394947,-0.5492378313011054
0,-0.735476032980264,0.1553829558806313,-0.36507424831960644,-0.5492284908371797
0,-0.7370853704767129,0.14847866540922205,-0.3681351217863276,-0.5469330623164675
0,-0.740100469020896,0.1392508352290977,-0.36798490632835246,-0.5453875771940191
0,-0.7416004148225983,0.13401437487189236,-0.36621292211598494,-0.5458544382323164
0,-0.7440854133954279,0.12992758479685704,-0.3593792074164064,-0.5479984539738834
0,-0.7475302980798323,0.13103999507355343,-0.353463811188709,-0.5468914950186673
0,-0.7464681614092405,0.14150104603927274,-0.3515523098681551,-0.5469677425575155
0,-0.7390226226301584,0.15807164141244343,-0.3511595690852667,-0.552762043253576
0,-0.7332918350251459,0.17037358696391425,-0.34994984678103713,-0.5574863498673599
0,-0.731520953134449,0.17685763092380344,-0.3509947659915733,-0.5571365611372204
0,-0.7271467869954239,0.18135230882014217,-0.3565001085409118,-0.5579216458053528
0,-0.7216862442201019,0.18550100791529914,-0.3638175702323101,-0.5589231758982175
0,-0.7203002414533232,0.18821865887783115,-0.36780823057606415,-0.5571879432767904
0,-0.7202771474184104,0.18974357687844548,-0.37155194579845413,-0.5542087670847092
0,-0.7196008204991889,0.18948027216947225,-0.37722915217139147,-0.5513347915264644
0,-0.7180629346169106,0.1872938168968651,-0.3852809799374988,-0.5485118180859503
0,-0.7170558873372,0.1831339793533843,-0.3915724703170599,-0.5467758229211038
0,-0.7170578811650853,0.17763923945913018,-0.39572136374570843,-0.5455977437074471
0,-0.7194768804946037,0.17289356175222456,-0.39540694623353345,-0.544163745217058
0,-0.7227905247046426,0.1670176791448195,-0.3935260220357518,-0.5429698170533817
0,-0.7283610388652548,0.1595300618988298,-0.3896102148348868,-0.540596186547774
0,-0.735320751876024,0.15102221449865066,-0.3833691963727717,-0.5380741044325564
0,-0.7385939136063561,0.14499916799925258,-0.37880062534896897,-0.5384833872074434
0,-0.7434255409167024,0.13782549726048635,-0.37161888286073375,-0.5387225661868533
0,-0.7470938960018614,0.13229255465232675,-0.3657888867736377,-0.5390249352796436
0,-0.7466034144331531,0.13146655286423842,-0.3677937354623546,-0.5385421573000571
0,-0.7411095566308684,0.13935480664417585,-0.3894119753682383,-0.5288621525268837
0,-0.7310912116216425,0.16010988617486427,-0.4232115120286169,-0.5106490778657323
0,-0.7046429709332637,0.1793641856618003,-0.46555863864560365,-0.5045413029660459
0,-0.6699874786223323,0.1864669602262643,-0.5006574020408897,-0.5154503050876327
0,-0.6264223610824224,0.1938836785113441,-0.5428634745417118,-0.5246936179822785
0,-0.602675904417706,0.1881636070572184,-0.5682602628159457,-0.5276897619983443
0,-0.601489325437815,0.17231454581406871,-0.5700290620942116,-0.5325271420812719
0,-0.6121731277647321,0.16325366877477832,-0.5604655012602094,-0.5333579690709256
0,-0.6422256451959429,0.15142495263252576,-0.526696032782731,-0.5359178980252708
0,-0.7071684596579456,0.1332300445447634,-0.4544117070720003,-0.525045260307642
0,-0.7275238971038936,0.12769251298326487,-0.4277336459638207,-0.5210062661631614
0,-0.7527962157298806,0.12206867987583847,-0.39335835468997954,-0.5134844688710002
0,-0.7663843501178416,0.11994218869284536,-0.37309478620910747,-0.5089883886392735
0,-0.783705489069654,0.11709548581379896,-0.3459438545872957,-0.5024113882839532
0,-0.7983059548254691,0.11336211571140468,-0.3236436125716168,-0.49508731073743306
0,-0.8088098199788641,0.1101333761948959,-0.304074924577775,-0.49115756616048534
0,-0.8152964119688354,0.10890273520892921,-0.28620256625394175,-0.4914468902785072
0,-0.8146558581996795,0.10977538772965635,-0.2819061444888194,-0.49478694672474566
0,-0.8090341659675713,0.11281596976404075,-0.28197717263031985,-0.5032148143474776
0,-0.8045658892237356,0.11638448456414473,-0.28283150102701493,-0.5090527710141295
0,-0.795540560189919,0.12406379345502877,-0.28579154765251485,-0.5196600653664261
0,-0.7889721691678137,0.12901102023985456,-0.29003609254272006,-0.5260780721127402
0,-0.7791420182220418,0.1351085645474427,-0.2973919671702156,-0.535015335377821
0,-0.7731670888389655,0.13871748764892528,-0.3013649529719399,-0.5405083500528647
0,-0.7690402870422807,0.14216597624734595,-0.3029747921210129,-0.5445843804616456
0,-0.7638181834675364,0.1456058903268138,-0.3075715736618689,-0.5484345306248054
0,-0.7548079331961113,0.14956209957398434,-0.3158397717629252,-0.5551048557957132
0,-0.7520776617927014,0.1501657884072677,-0.31810613066681903,-0.5573490075855803
0,-0.7489565032154071,0.15109883167252708,-0.3193879779146958,-0.5605574180421745
0,-0.7465547764290732,0.15099001299294448,-0.32112244545129903,-0.5627951286167148
0,-0.742046641089313,0.15025002263360085,-0.32688804644638064,-0.5656287813019595
0,-0.7384745315693402,0.14997549431105706,-0.3296187438853904,-0.5687830878366684
0,-0.7372883566794436,0.14917577811601673,-0.3303845087837304,-0.5700864343975742
0,-0.7359105389285365,0.14766104070796002,-0.3346550818521144,-0.5697700167098195
0,-0.7289589594178303,0.14788584066640562,-0.3454782223369368,-0.5721830227346622
0,-0.7222398772338119,0.15130760587879932,-0.3564301728956218,-0.5730908304851087
0,-0.7132263144751515,0.15763847038223103,-0.3658835450009111,-0.576704056248358
0,-0.7096588744530324,0.15964097125629303,-0.3689955668743635,-0.5785683311705453
0,-0.7087164189088131,0.15992184266378004,-0.3704605045055226,-0.5787098205574214
0,-0.7096160492702146,0.16012533313627275,-0.3710531564822643,-0.5771693818721488
0,-0.7119915094220554,0.16021167682554888,-0.371303007721235,-0.5740508562634619
0,-0.7125638644284032,0.15982968027779662,-0.37715107574078865,-0.5696176599094549
0,-0.7134442598237428,0.15873016362457484,-0.37845944828696193,-0.5679528759347874
0,-0.7149399494823752,0.15649001219828593,-0.37777875057132076,-0.5671463306176734
0,-0.717436218958857,0.1542279116359317,-0.37673152348815636,-0.5653073342958954
0,-0.7196492096433816,0.1506584090742645,-0.3766993915993997,-0.5634754894434274
0,-0.7226901244595753,0.1475265107303135,-0.3759993711567537,-0.560873769693385
0,-0.7286644629863173,0.13942507851502162,-0.367136506510622,-0.5610878126007711
0,-0.7314332385949484,0.13555783556552584,-0.3622394314955693,-0.5616156024943234
0,-0.7354233203892266,0.13137697162697531,-0.3536951435019373,-0.5628431190100435
0,-0.7403703083442364,0.12860180044890474,-0.34378423329438007,-0.5631392229118442
0,-0.7438804888396289,0.13017036191392803,-0.33725775641662237,-0.5620984797522033
0,-0.7404673518493899,0.1339766992840854,-0.34246667280547904,-0.5625610392763071
0,-0.7316216286047368,0.14340490779194182,-0.35542534909898515,-0.5637709164162354
0,-0.7249064134040307,0.14926598816566458,-0.3624637129232332,-0.5664365925649014
0,-0.7196533884081441,0.15283662736260756,-0.3665509224125606,-0.5695440168833323
0,-0.718560852003534,0.15390779362571907,-0.36654510253307526,-0.5706376966501914
0,-0.71684248120305,0.1567607166847386,-0.367832329197044,-0.5711937608593249
0,-0.7152964670244986,0.15975466912983535,-0.37021213339189557,-0.570764738086463
0,-0.715435664932851,0.16451955506718857,-0.37010437872425733,-0.5693047287628263
0,-0.7176499914967396,0.16777864961755987,-0.370641774716086,-0.5652021667266927
0,-0.7183403243425659,0.168088575080711,-0.37127510573711464,-0.5638157546669371
0,-0.7163888493137583,0.16819418998461635,-0.37566796579665523,-0.5633571784476801
0,-0.7143578852566442,0.1672229409881634,-0.38287301919248107,-0.561371134770357
0,-0.7086343967418767,0.1664984240252292,-0.39562925116502085,-0.5599938054782362
0,-0.7008070493438869,0.16329835470877285,-0.40762888212424225,-0.562175970135209
0,-0.6905192949535914,0.15763323667750467,-0.42213054253798654,-0.5658097481026234
0,-0.684791637253381,0.15256110364565606,-0.43300248587322704,-0.5659455542981667
0,-0.6792150851202142,0.14902626724870147,-0.4436211868494962,-0.5653833057256848
0,-0.6750538901336985,0.14545522066791222,-0.4546954239458014,-0.5624918627309708
0,-0.6784425673983739,0.13962168695872856,-0.45941599592011734,-0.5560201524813903
0,-0.6891553985308004,0.13566799102153368,-0.45529248846345427,-0.5471451204541534
0,-0.7066988004277496,0.13561928454845942,-0.44077768508111526,-0.536562435758484
0,-0.7210297560263675,0.13698471744206195,-0.42617872820136166,-0.5288884284426587
0,-0.7361055532452622,0.13778467450161827,-0.4052028860880116,-0.5243802237498242
0,-0.739628744783721,0.1366665916304832,-0.3964516045203942,-0.5264006913891442
0,-0.7464202121016364,0.13136697440460773,-0.3784988114127762,-0.5313550929096689
0,-0.7533120159553299,0.126556040899601,-0.36355372364216987,-0.5332290925625197
0,-0.7620252750008228,0.12405724639734209,-0.3494726965059308,-0.530844717665254
0,-0.7669322181623346,0.12632532190340698,-0.337016357321782,-0.5312973373621958
0,-0.7700038285577787,0.12957547413436168,-0.3287711340114114,-0.5312380275828047
0,-0.7727295238219982,0.13446474644252188,-0.3222915217216685,-0.530034423414468
0,-0.7734591668249288,0.13489073928124476,-0.3227730795761836,-0.5285668782770567
0,-0.7577131574479379,0.13224018688132164,-0.3394390699831015,-0.5414466010354823
0,-0.7401651433604967,0.12543641690621574,-0.3576676844730279,-0.5554233460627742
0,-0.7114717026606862,0.1196628977012906,-0.38356688767670005,-0.5765112747421723
0,-0.6979691531724616,0.10685489593814078,-0.39150224582781173,-0.5900399002995863
0,-0.6805536083711337,0.0933872890222703,-0.3954510498446355,-0.6097081822961509
0,-0.6631564840228826,0.08089260780617114,-0.4039585483124829,-0.6248978756132851
0,-0.6474505522797722,0.07050094802305436,-0.410032225693216,-0.6385224918305824
0,-0.6333249927644191,0.05645053243996988,-0.4175525175141623,-0.6491245535679403
0,-0.6228796632609914,0.0407849637402012,-0.42075934160583317,-0.6582697686207457
0,-0.6093977295262722,0.021706545943723614,-0.42115645597232604,-0.6714093183031105
0,-0.5950922908204622,0.0029562371720210584,-0.42565083321920066,-0.6816727911891727
0,-0.5731924767312084,-0.02171963163754056,-0.43407837343002126,-0.6946615060161458
0,-0.5634948747809613,-0.03763914795865386,-0.4342772818446895,-0.7017549879481608
0,-0.5494533076990521,-0.05193539342037033,-0.4290503073257885,-0.7150661587241343
0,-0.538304951844913,-0.06594837703532251,-0.4264896596627626,-0.723868192826839
0,-0.5245072816253434,-0.07928898773881278,-0.43189605080357885,-0.7294320867946649
0,-0.5160015954751452,-0.087085937260691,-0.4343184633866228,-0.7331615547476656
0,-0.5018878930592581,-0.09781031370390904,-0.4389427235841013,-0.7388308133437945
0,-0.492488857651182,-0.10663246186682261,-0.44399717165246755,-0.74091210999029
0,-0.4744055570619617,-0.117918912619317,-0.4563719725677362,-0.7434777199957247
0,-0.4634458540954287,-0.12497540068642549,-0.4640724597138288,-0.744470175144836
0,-0.4487047678183168,-0.13375812944272278,-0.4750174746329461,-0.7450712670197615
0,-0.4340256973820287,-0.14396830852287967,-0.48478213040209056,-0.7455743465248218
0,-0.42704906904295936,-0.14827287632477704,-0.49189545424605496,-0.7440988569188817
0,-0.4287323811368305,-0.14790939616134086,-0.5006668823076711,-0.7373222015186087
0,-0.4481492913704243,-0.13658307525653435,-0.5029239740922251,-0.7263434122238167
0,-0.48993574663510453,-0.114609946396597,-0.49978745722311524,-0.7050106537907953
0,-0.5256486980550428,-0.09516629040475005,-0.49373971654403437,-0.6861908741091316
0,-0.574470022332753,-0.07308871925504226,-0.4814519982137046,-0.6579104847733428
0,-0.6246042722782923,-0.052166641306464874,-0.46872097206763585,-0.622453849639054
0,-0.6515876494333469,-0.0366498991694893,-0.45780106712380886,-0.6037453957895614
0,-0.6822201829003597,-0.02233898886828106,-0.4464247462551857,-0.5786030915495834
0,-0.7134612088348807,-0.006398547902735762,-0.43061125202069156,-0.5527260729382862
0,-0.739286216628816,0.002994883142968102,-0.423952035619523,-0.523174533087835
0,-0.7551294199402668,0.009757572521047614,-0.41354501349201994,-0.5085910643484189
0,-0.7717093062738749,0.018221524129917805,-0.4019242652365984,-0.4925338645034452
0,-0.7897424042962468,0.02031244854682969,-0.3840519967047175,-0.47791045512473923
0,-0.7962294109467899,0.02816384911218815,-0.3658298249348618,-0.4810343666877058
0,-0.8025487576119807,0.03582874113340258,-0.3435611333497386,-0.4864129322044232
0,-0.8105087388150304,0.041076657175792154,-0.3303473348684089,-0.4819324961911894
0,-0.8179284274084265,0.06305436801063817,-0.3132632722426609,-0.47841755462752217
0,-0.8196656086300305,0.08112918997305155,-0.30374235313591974,-0.47886002910551284
0,-0.8244334920167218,0.1036069366856477,-0.29352251459892686,-0.4726727761731715
0,-0.827397917450232,0.12915378194764782,-0.2814529903224283,-0.46852556071809087
0,-0.829847119203747,0.1415032552216462,-0.274760093839198,-0.46458312318076633
0,-0.8281942405775707,0.14801611250474409,-0.27097831379997944,-0.4677138909239749
0,-0.8240474241623219,0.14687711271163784,-0.2683939466918474,-0.4767993769627943
0,-0.8138398573864823,0.14287431421750774,-0.2686188592593325,-0.49507123256784147
0,-0.7972295812568055,0.12665429967287087,-0.28450205132197237,-0.5171482050022631
0,-0.785050115636674,0.1098364014948179,-0.299818363223663,-0.5307930198480361
0,-0.7779722375729464,0.10004266342986258,-0.3163363524573922,-0.5335559719219297
0,-0.777910388615864,0.10640637127445482,-0.3279185406296888,-0.5253594409040475
0,-0.7854555270622405,0.12250453620452256,-0.3250530520939703,-0.5122428788583472
0,-0.7927545045354071,0.13428944065308138,-0.31643507634541596,-0.5033641665098686
0,-0.7941826532728423,0.13664563909213745,-0.30882873825926166,-0.5051996565545173
0,-0.788972337032994,0.13333199404071885,-0.30733183219578053,-0.5150654091287884
0,-0.7835746726871213,0.13225247591836597,-0.3102302672850261,-0.521801874466731
0,-0.7722185068539815,0.13048272444187378,-0.3268571811828164,-0.5289775225883016
0,-0.7650897292370645,0.12700181951193756,-0.3371990496266617,-0.533671289266613
0,-0.7521906326200808,0.11700042133002414,-0.35697550668199496,-0.5413766168171031
0,-0.7420361056081244,0.10201125759497892,-0.37023266879272,-0.5494578166305758
0,-0.7291860700121603,0.08863288565796681,-0.3857161011862184,-0.5582606704451477
0,-0.7162533172677049,0.06292213029554092,-0.39563812876885074,-0.5713951890647678
0,-0.7001594198632943,0.03805176996011727,-0.4095620367184054,-0.5835989955942942
0,-0.6885757207866071,0.02536980477920713,-0.42466581340354853,-0.5872638220382489
0,-0.6653257254425664,0.019398297792094142,-0.46462322946321544,-0.584029656567425
0,-0.6446752614682482,0.02106383653003609,-0.4939662280611973,-0.5830501587140468
0,-0.6065191665452002,0.027217329152771953,-0.5451568874748938,-0.5780983356192884
0,-0.5799758450085966,0.03346238674228064,-0.5779260792096649,-0.5731576875951492
0,-0.5477805244120184,0.03961177843194193,-0.6131830198926465,-0.5677798765363979
0,-0.5131767009713257,0.04755530029463215,-0.6484771753915146,-0.560237021260035
