qw,qx,qy,qz
0.3160235654304275,0.6146112756908797,0.34949350377889593,-0.6326423766257052
0.3508688438364811,0.5963985987548357,0.3879043621710461,-0.6088759903599364
0.37648149314986806,0.5797290819372287,0.42001106818139916,-0.5880191999220636
0.3992429035903254,0.5620504037093702,0.44860948181397864,-0.568730147301419
0.41939096345969346,0.5453516648480293,0.4690820380986433,-0.5537732595106554
0.4428279437048917,0.523861623228847,0.48973872624468495,-0.5381713407441617
0.46142486884735234,0.5052150109270358,0.5088972486382913,-0.5223681397937435
0.4710528827566688,0.4948129555403769,0.5244699539587239,-0.5081344192933237
0.4798255406520495,0.48497577364689737,0.5389462418677561,-0.4940677057754168
0.487923715889165,0.474982760998357,0.5517700926240959,-0.4815304654047174
0.4986746324365758,0.46229870154395414,0.5659038526042852,-0.4662149194552311
0.5084151594600133,0.449514851637596,0.5786170022388335,-0.45238566346495224
0.5195561135236364,0.4339192870755337,0.5902949966914598,-0.43969002045202754
0.5294077506768163,0.4193628030424541,0.5994280544350192,-0.42959082916647284
0.5390480370957028,0.40490031300661333,0.6075670015903464,-0.4199348625786296
0.5464822504849368,0.3935099488205245,0.6142540339644043,-0.4113381234977419
0.5530345022783346,0.3843932013978408,0.6201528236345968,-0.4022501477276428
0.5590741641874073,0.37511232729245253,0.625243301933476,-0.3947120903123137
0.5628914760641037,0.36881686149427667,0.6295887552302369,-0.38825933103986937
0.5652668987329758,0.3643286386264758,0.6340446368408047,-0.38173993079948376
0.5674283962450264,0.359240565239124,0.6378290520431821,-0.3770216595782901
0.5700857007453934,0.3529939235246422,0.641779407854408,-0.37217841879179153
0.5713990236673363,0.3480143685344785,0.64669376370151,-0.36630087501279424
0.571685062922722,0.34245315002975085,0.6530073419453768,-0.35983807501594123
0.5731354959539712,0.33671614093671204,0.6568892221365427,-0.3558574062052549
0.5769885172399616,0.33083831703376543,0.6575161875060007,-0.353981245439741
0.5799124144267417,0.32654791934361693,0.6582227842409322,-0.3518676090125616
0.5819105055516501,0.32256028904358536,0.6598773982138946,-0.34913728358226515
0.5844177841128388,0.3203440431312422,0.6583112080657628,-0.3499455685931233
0.5883777062230974,0.317508762765806,0.6558088219939793,-0.35059185584015357
0.5906575164695497,0.3166454343933315,0.6537739018305092,-0.3513389423351672
0.5911621866743102,0.31704122954081193,0.6537947899929742,-0.3500921312965219
0.5911003141811587,0.31762400214378,0.6537262801899034,-0.34979617268657387
0.591844908136699,0.3168715340560667,0.6533062235340393,-0.3500043055582448
0.5924218140428861,0.3153535431393442,0.6538162824936684,-0.3494464276849281
0.5923861493892245,0.3146079189914584,0.6545850137021287,-0.34873911044827655
0.5920915798682999,0.3148908865836185,0.6545243707251333,-0.3490976062973104
0.5924260685498807,0.3151708057423747,0.6536100812721231,-0.3499893972246633
0.5931063493299509,0.31582025611625403,0.6518817636517518,-0.3514720336377331
0.5945407315945813,0.3158205571470115,0.6493506186418427,-0.35372654442066903
0.5968134303977903,0.3152703343440819,0.6460299138247444,-0.35645995009676185
0.6000740711153649,0.3137707449062088,0.6422006581876271,-0.359217682526088
0.6023104936839144,0.31313758664227365,0.6385328931117302,-0.36255022471990767
0.603081200507233,0.31313955447987407,0.6359939033861235,-0.3657163379869473
0.6034072343293074,0.314042220747578,0.635521506863658,-0.36522542006373454
0.6030465395303524,0.31582337641567715,0.634983172529838,-0.3652216267881885
0.6048034048475827,0.3150128175555056,0.6342474481490008,-0.3642937561597692
0.6081849314990433,0.3131028860708929,0.6309914776487798,-0.36596096371907094
0.613015415744341,0.3100041280983756,0.6252140630174617,-0.370428017335293
0.6179263342331512,0.3071462269480546,0.6189634696852024,-0.37511660044312833
0.621403565979803,0.3056589454815291,0.6138589924285053,-0.37895561039436354
0.6216753526716551,0.30732344410595164,0.6107228841405385,-0.3822167125734974
0.6216128692488825,0.3096213943015344,0.6074068205300829,-0.3857317556910257
